@ID,CUSTOMER,CATEGORY,CURRENCY,ONLINE.ACTUAL.BAL,WORKING.BALANCE,OPENING.DATE
2002685,100752,1001,USD,74556482,74556482,20240922
2002686,100374,1001,XAF,440235858,440235858,20230506
2002687,100330,1001,XAF,381835099,381835099,20230918
2002688,100802,1001,XAF,85963130,85963130,20250720
2002689,100309,1001,XAF,498510225,498510225,20250414
2002690,100130,1001,EUR,90525129,90525129,20241127
2002691,100302,6001,XAF,339944334,339944334,20250817
2002692,100249,6001,XAF,298269285,298269285,20240610
2002693,100227,1001,XAF,412212462,412212462,20250424
2002694,100620,1001,XAF,241944055,241944055,20240531
2002695,100424,1001,XAF,64179207,64179207,20240502
2002696,100376,6001,USD,353323358,353323358,20250910
2002697,100443,1001,EUR,476267270,476267270,20250203
2002698,100509,1001,XAF,263542440,263542440,20250419
2002699,100572,6001,USD,73081295,73081295,20230927
2002700,100393,1001,XAF,304369953,304369953,20240720
2002701,100351,1001,EUR,351852665,351852665,20250423
2002702,100727,1001,XAF,143973776,143973776,20230412
2002703,100495,1001,XAF,315574083,315574083,20240724
2002704,100278,6001,XAF,175638839,175638839,20250204
2002705,100130,1001,XAF,313799114,313799114,20230930
2002706,100343,6001,XAF,45179509,45179509,20240622
2002707,100142,1001,XAF,52149016,52149016,20230829
2002708,100940,6001,XAF,253511916,253511916,20250731
2002709,100244,6001,XAF,74300998,74300998,20250911
2002710,100810,6001,XAF,317240867,317240867,20250228
2002711,100057,1001,XAF,487683239,487683239,20240410
2002712,100769,6001,XAF,481832172,481832172,20240424
2002713,100573,1001,XAF,315775774,315775774,20230512
2002714,100878,6001,USD,42733047,42733047,20240313
2002715,100685,1001,XAF,206923075,206923075,20250305
2002716,100059,6001,EUR,376593177,376593177,20230601
2002717,100187,1001,XAF,375755650,375755650,20251023
2002718,100371,1001,XAF,96618194,96618194,20230405
2002719,100428,6001,USD,332320943,332320943,20240710
2002720,100468,6001,XAF,404104759,404104759,20240723
2002721,100865,6001,XAF,261008316,261008316,20240424
2002722,100125,6001,XAF,487976659,487976659,20241029
2002723,100102,1001,XAF,147486078,147486078,20240625
2002724,100836,6001,XAF,202529064,202529064,20250409
2002725,100390,6001,XAF,36741384,36741384,20240612
2002726,100659,1001,XAF,183796796,183796796,20231217
2002727,100981,1001,XAF,224814413,224814413,20240430
2002728,100411,1001,XAF,278883825,278883825,20240530
2002729,100978,6001,XAF,243534052,243534052,20231109
2002730,100875,6001,USD,210988178,210988178,20250901
2002731,100856,6001,XAF,254329934,254329934,20250527
2002732,100909,1001,XAF,420916454,420916454,20251016
2002733,100455,1001,XAF,210715257,210715257,20231206
2002734,100142,1001,XAF,130007701,130007701,20250829
2002735,100288,1001,XAF,306837480,306837480,20230716
2002736,100741,1001,XAF,166296905,166296905,20251102
2002737,100441,6001,XAF,409186122,409186122,20241019
2002738,100887,6001,USD,285803697,285803697,20230608
2002739,100557,1001,XAF,111092534,111092534,20231212
2002740,100351,6001,EUR,114798062,114798062,20230320
2002741,100561,1001,XAF,135967178,135967178,20240402
2002742,100821,1001,XAF,131197974,131197974,20250905
2002743,100600,1001,USD,36054582,36054582,20240325
2002744,100079,6001,XAF,121135091,121135091,20240707
2002745,100617,1001,USD,51636821,51636821,20241119
2002746,100255,1001,XAF,98519367,98519367,20240718
2002747,100687,1001,XAF,422556908,422556908,20241113
2002748,100071,6001,XAF,492853163,492853163,20230618
2002749,100815,1001,XAF,491004840,491004840,20230716
2002750,100515,1001,XAF,83417069,83417069,20240404
2002751,100848,1001,XAF,109256698,109256698,20250701
2002752,100516,1001,XAF,430433370,430433370,20240515
2002753,100158,1001,XAF,20288449,20288449,20240406
2002754,100671,6001,XAF,496535788,496535788,20231104
2002755,100132,1001,XAF,150408172,150408172,20230731
2002756,100454,1001,XAF,38390607,38390607,20240916
2002757,100326,1001,EUR,136908148,136908148,20241116
2002758,100157,6001,XAF,445231943,445231943,20230508
2002759,100693,6001,USD,412423243,412423243,20230318
2002760,100484,1001,XAF,342080343,342080343,20250120
2002761,100106,6001,EUR,116490018,116490018,20250509
2002762,100143,1001,EUR,259628189,259628189,20231021
2002763,100956,1001,XAF,140909631,140909631,20250809
2002764,100191,6001,XAF,161350151,161350151,20230802
2002765,100161,6001,XAF,23444297,23444297,20230329
2002766,100565,6001,XAF,186321997,186321997,20241217
2002767,100945,1001,XAF,135834451,135834451,20240613
2002768,100042,6001,XAF,304502739,304502739,20250216
2002769,100583,6001,XAF,335260853,335260853,20241005
2002770,100575,6001,XAF,360185672,360185672,20250530
2002771,100260,6001,XAF,356122998,356122998,20250311
2002772,100547,1001,XAF,407155119,407155119,20240827
2002773,100161,1001,XAF,273746491,273746491,20250816
2002774,100011,6001,XAF,320135325,320135325,20251102
2002775,100697,1001,XAF,220221669,220221669,20231014
2002776,100600,1001,XAF,189110317,189110317,20240104
2002777,100220,1001,XAF,56461188,56461188,20250311
2002778,100029,1001,XAF,280560693,280560693,20250819
2002779,100943,6001,XAF,63084145,63084145,20240429
2002780,100109,1001,XAF,193216750,193216750,20250314
2002781,100042,1001,XAF,400416008,400416008,20241110
2002782,100646,6001,XAF,406869454,406869454,20231221
2002783,100407,1001,XAF,253961447,253961447,20240330
2002784,100321,6001,XAF,162241565,162241565,20231226
2002785,100046,6001,XAF,197615567,197615567,20230327
2002786,100230,6001,XAF,464279163,464279163,20240208
2002787,100669,1001,XAF,39331005,39331005,20230421
2002788,100945,1001,XAF,270003782,270003782,20241225
2002789,100818,1001,XAF,48031512,48031512,20230712
2002790,100822,1001,XAF,428956203,428956203,20250528
2002791,100693,1001,XAF,326020757,326020757,20231226
2002792,100983,6001,XAF,421510559,421510559,20240412
2002793,100157,1001,XAF,283101487,283101487,20241221
2002794,100062,1001,XAF,166571937,166571937,20231211
2002795,100876,1001,XAF,212492657,212492657,20250303
2002796,100325,6001,XAF,122385296,122385296,20230815
2002797,100791,6001,EUR,44244128,44244128,20250522
2002798,100015,1001,XAF,455599718,455599718,20240924
2002799,100003,6001,EUR,76933219,76933219,20230501
2002800,100762,1001,XAF,386192036,386192036,20230406
2002801,100385,1001,XAF,176480772,176480772,20240224
2002802,100522,1001,EUR,192792512,192792512,20230706
2002803,100039,1001,XAF,186771619,186771619,20231202
2002804,100740,6001,XAF,186785836,186785836,20230523
2002805,100330,6001,XAF,407665660,407665660,20240719
2002806,100235,1001,XAF,316947921,316947921,20231210
2002807,100597,1001,XAF,24954665,24954665,20251030
2002808,100069,6001,XAF,49752273,49752273,20240518
2002809,100027,6001,XAF,397523410,397523410,20230815
2002810,100551,1001,XAF,31846939,31846939,20241019
2002811,100896,1001,XAF,163696922,163696922,20230622
2002812,100937,1001,XAF,219542100,219542100,20230523
2002813,100494,1001,XAF,101576091,101576091,20230816
2002814,100353,1001,XAF,370175297,370175297,20250222
2002815,100019,6001,XAF,390282384,390282384,20240409
2002816,100569,6001,XAF,62047924,62047924,20241124
2002817,100400,1001,XAF,34339392,34339392,20230830
2002818,100104,1001,XAF,266265961,266265961,20230905
2002819,100700,1001,XAF,154938661,154938661,20250828
2002820,100967,6001,XAF,405499472,405499472,20230807
2002821,100330,1001,XAF,481214036,481214036,20250521
2002822,100784,6001,XAF,234416670,234416670,20241101
2002823,100922,6001,USD,296275341,296275341,20251105
2002824,100996,6001,XAF,110509815,110509815,20240423
2002825,100254,6001,EUR,496530404,496530404,20231028
2002826,100864,1001,XAF,67601941,67601941,20240826
2002827,100279,6001,EUR,250333038,250333038,20230911
2002828,100530,6001,XAF,63375686,63375686,20240322
2002829,100459,6001,XAF,52324606,52324606,20250731
2002830,100821,6001,USD,437096539,437096539,20240405
2002831,100391,1001,XAF,478077814,478077814,20251008
2002832,100061,6001,XAF,396739647,396739647,20240304
2002833,100397,6001,XAF,334671189,334671189,20231201
2002834,100652,6001,USD,405797183,405797183,20240220
2002835,100050,6001,XAF,222115158,222115158,20230506
2002836,100909,6001,XAF,343846066,343846066,20240204
2002837,100354,6001,XAF,295340353,295340353,20230501
2002838,100368,1001,EUR,39376782,39376782,20250605
2002839,100797,1001,XAF,403987016,403987016,20240220
2002840,100280,1001,USD,457055985,457055985,20241217
2002841,100735,6001,EUR,355949603,355949603,20250323
2002842,100859,1001,XAF,426102153,426102153,20231221
2002843,100963,6001,XAF,62712672,62712672,20230725
2002844,100129,1001,XAF,479214722,479214722,20231122
2002845,100440,6001,XAF,141687407,141687407,20250319
2002846,100642,6001,XAF,145165329,145165329,20231017
2002847,100228,1001,XAF,346317741,346317741,20241111
2002848,100974,1001,XAF,336114304,336114304,20230913
2002849,100570,6001,USD,133572191,133572191,20251011
2002850,100397,1001,EUR,472981123,472981123,20250521
2002851,100898,6001,XAF,31652316,31652316,20251102
2002852,100151,1001,USD,218726529,218726529,20230824
2002853,100482,1001,XAF,285478678,285478678,20240229
2002854,100870,6001,XAF,358738199,358738199,20230326
2002855,100382,1001,XAF,142732932,142732932,20240817
2002856,100381,1001,XAF,123016141,123016141,20231217
2002857,100276,6001,XAF,268530769,268530769,20241017
2002858,100032,1001,XAF,453010301,453010301,20230328
2002859,100780,6001,XAF,311047751,311047751,20240707
2002860,100561,1001,XAF,327790479,327790479,20240525
2002861,100094,1001,XAF,259598084,259598084,20240908
2002862,100172,1001,XAF,484407975,484407975,20240629
2002863,100323,1001,XAF,375706811,375706811,20250316
2002864,100571,1001,XAF,458349535,458349535,20250107
2002865,100260,6001,XAF,103609672,103609672,20250110
2002866,100115,6001,XAF,383649435,383649435,20230531
2002867,100272,1001,USD,283805737,283805737,20250803
2002868,100081,6001,XAF,446774236,446774236,20250924
2002869,100964,6001,XAF,21626392,21626392,20240105
2002870,100914,1001,XAF,426508814,426508814,20251024
2002871,100809,1001,USD,450794213,450794213,20230902
2002872,100813,1001,EUR,331745176,331745176,20241030
2002873,100171,1001,XAF,472682393,472682393,20250117
2002874,100876,6001,XAF,252048897,252048897,20230522
2002875,100608,1001,XAF,117101426,117101426,20240224
2002876,100725,1001,XAF,305018029,305018029,20230423
2002877,100412,6001,XAF,494998149,494998149,20250702
2002878,100629,6001,USD,469075918,469075918,20250611
2002879,100195,6001,XAF,227365576,227365576,20240301
2002880,100313,1001,EUR,354517110,354517110,20241222
2002881,100373,1001,XAF,163824951,163824951,20241231
2002882,100299,1001,XAF,484084177,484084177,20230606
2002883,100850,1001,USD,351876265,351876265,20240119
2002884,100019,1001,XAF,383084963,383084963,20250725
2002885,100442,6001,USD,450823195,450823195,20240724
2002886,100627,1001,EUR,254086159,254086159,20241029
2002887,100389,6001,XAF,418491123,418491123,20230630
2002888,100875,1001,XAF,38867178,38867178,20240820
2002889,100186,6001,XAF,303912164,303912164,20241201
2002890,100767,1001,XAF,170423857,170423857,20240820
2002891,100969,1001,XAF,130610975,130610975,20240727
2002892,100187,1001,XAF,349011770,349011770,20250917
2002893,100628,1001,XAF,302674875,302674875,20230914
2002894,100700,1001,XAF,350885748,350885748,20240311
2002895,100144,6001,EUR,94170169,94170169,20230428
2002896,100748,6001,XAF,301457879,301457879,20240716
2002897,100808,6001,XAF,278195577,278195577,20250219
2002898,100542,6001,XAF,26270588,26270588,20230710
2002899,100106,1001,XAF,460492826,460492826,20241007
2002900,100639,6001,EUR,118889110,118889110,20250729
2002901,100601,6001,XAF,429746550,429746550,20231127
2002902,100481,6001,XAF,381157204,381157204,20250723
2002903,100821,6001,XAF,201047326,201047326,20230619
2002904,100675,1001,XAF,47700430,47700430,20250509
2002905,100723,6001,USD,205972082,205972082,20230806
2002906,100966,6001,XAF,156400222,156400222,20250531
2002907,100479,6001,XAF,162726368,162726368,20230513
2002908,100723,6001,XAF,171874361,171874361,20251103
2002909,100554,1001,XAF,430151368,430151368,20250321
2002910,100261,6001,EUR,58527668,58527668,20240104
2002911,100191,1001,XAF,264510590,264510590,20250126
2002912,100878,6001,XAF,107285689,107285689,20230708
2002913,100442,1001,XAF,64305064,64305064,20230616
2002914,100665,1001,XAF,360501051,360501051,20230520
2002915,100986,1001,XAF,445374503,445374503,20231023
2002916,100898,6001,XAF,390447956,390447956,20230407
2002917,100924,1001,USD,167641685,167641685,20240130
2002918,100095,1001,XAF,432739400,432739400,20241118
2002919,100969,6001,USD,374107434,374107434,20231226
2002920,100625,6001,XAF,202849961,202849961,20250325
2002921,100634,1001,XAF,496292197,496292197,20241016
2002922,100656,1001,XAF,153544066,153544066,20250227
2002923,100808,6001,XAF,38899458,38899458,20240310
2002924,100004,6001,XAF,262103972,262103972,20250418
2002925,100159,6001,XAF,37335218,37335218,20250308
2002926,100842,6001,XAF,219670643,219670643,20250525
2002927,100422,1001,XAF,239269546,239269546,20250719
2002928,100650,1001,XAF,327124721,327124721,20240218
2002929,100338,1001,XAF,146889248,146889248,20230512
2002930,100084,1001,USD,458556242,458556242,20230523
2002931,100846,1001,USD,118901204,118901204,20250210
2002932,100172,1001,XAF,344856250,344856250,20250102
2002933,100749,6001,EUR,304000757,304000757,20241030
2002934,100269,1001,USD,161586552,161586552,20250901
2002935,100693,1001,XAF,337078618,337078618,20230807
2002936,100482,6001,EUR,243028414,243028414,20250728
2002937,100021,1001,XAF,499843806,499843806,20250108
2002938,100526,1001,XAF,219213658,219213658,20241023
2002939,100439,6001,XAF,468365169,468365169,20240608
2002940,100914,1001,XAF,185467061,185467061,20250331
2002941,100173,1001,XAF,125258991,125258991,20241029
2002942,100480,1001,XAF,168303895,168303895,20250722
2002943,100476,1001,XAF,469574150,469574150,20230619
2002944,100108,1001,XAF,260588493,260588493,20230930
2002945,100650,6001,XAF,299645585,299645585,20230826
2002946,100488,6001,XAF,193835402,193835402,20231214
2002947,100169,6001,XAF,327954477,327954477,20231004
2002948,100080,6001,XAF,387303410,387303410,20231027
2002949,100021,1001,EUR,258511774,258511774,20241005
2002950,100455,1001,XAF,32249984,32249984,20251031
2002951,100993,6001,XAF,292890812,292890812,20251104
2002952,100099,6001,XAF,287848989,287848989,20251102
2002953,100166,1001,XAF,197591939,197591939,20240207
2002954,100401,1001,USD,400422509,400422509,20250520
2002955,100732,6001,XAF,208983507,208983507,20240724
2002956,100322,1001,XAF,58309322,58309322,20250305
2002957,100822,6001,XAF,336343796,336343796,20251007
2002958,100591,1001,XAF,495091758,495091758,20240223
2002959,100291,1001,XAF,289490465,289490465,20240913
2002960,100560,1001,XAF,241792157,241792157,20231020
2002961,100473,1001,USD,35097523,35097523,20250930
2002962,100344,6001,XAF,260700480,260700480,20241003
2002963,100784,6001,XAF,274135360,274135360,20240613
2002964,100006,6001,XAF,202160173,202160173,20250805
2002965,100553,6001,XAF,296247046,296247046,20230813
2002966,100563,1001,XAF,183595908,183595908,20240602
2002967,100386,1001,XAF,341313006,341313006,20230601
2002968,100495,6001,XAF,23777960,23777960,20230906
2002969,100016,1001,EUR,189750742,189750742,20231226
2002970,100329,6001,EUR,359325772,359325772,20250112
2002971,100443,6001,XAF,456762735,456762735,20230909
2002972,100627,6001,XAF,155444091,155444091,20240726
2002973,100728,6001,XAF,56417414,56417414,20250206
2002974,100941,1001,XAF,358199603,358199603,20240426
2002975,100391,1001,XAF,380813565,380813565,20241014
2002976,100024,1001,EUR,38735508,38735508,20230619
2002977,100432,6001,XAF,43543872,43543872,20240902
2002978,100274,6001,XAF,461423516,461423516,20250815
2002979,100299,6001,XAF,112451839,112451839,20231221
2002980,100120,1001,XAF,342255997,342255997,20240918
2002981,100738,1001,XAF,255373442,255373442,20240113
2002982,100469,6001,XAF,478380947,478380947,20251126
2002983,100690,1001,XAF,391119040,391119040,20240214
2002984,100969,6001,XAF,178983654,178983654,20240505
2002985,100714,6001,XAF,198987041,198987041,20250409
2002986,100810,1001,XAF,119379914,119379914,20240430
2002987,100282,6001,XAF,430206785,430206785,20230411
2002988,100923,6001,XAF,357257779,357257779,20230812
2002989,100735,6001,EUR,463388449,463388449,20250516
2002990,100167,1001,XAF,158354931,158354931,20250929
2002991,100412,1001,XAF,467087928,467087928,20251030
2002992,100243,6001,XAF,259947303,259947303,20250124
2002993,100862,6001,XAF,63834105,63834105,20250702
2002994,100487,1001,XAF,258975137,258975137,20240804
2002995,100518,1001,XAF,213712669,213712669,20240326
2002996,100692,1001,XAF,418838359,418838359,20250816
2002997,100619,6001,XAF,92648513,92648513,20240729
2002998,100624,1001,XAF,345459435,345459435,20231229
2002999,100739,1001,XAF,458100780,458100780,20250604
